668,337,5,5,5
668,338,5,4,5
668,339,4,4,5
668,340,4,4,5
668,341,4,3,4
668,342,3,2,4
668,343,3,3,4
668,344,5,5,5
668,345,1,1,2
668,346,3,4,5
668,347,5,4,5
668,348,5,5,5
668,349,5,5,5
668,350,4,5,5
668,351,5,5,5
668,352,5,5,5
668,353,5,5,5
669,307,3,4,4
669,308,3,1,3
669,309,3,4,5
669,310,4,5,5
669,311,3,4,4
669,312,2,4,4
669,313,2,2,3
669,314,1,2,2
669,315,2,3,3
669,316,4,3,4
669,317,3,3,4
669,318,3,5,5
669,319,2,4,4
669,320,2,2,3
669,321,5,5,5
669,322,5,5,5
669,323,4,5,5
669,324,5,5,5
669,325,2,2,3
669,326,3,5,5
669,327,2,5,5
669,328,5,5,5
669,329,4,3,4
669,330,4,4,5
669,331,5,5,5
669,332,3,3,3
669,333,5,5,5
669,334,5,3,5
669,335,4,3,5
669,336,4,3,5
669,337,4,3,5
669,338,4,3,4
669,339,3,4,4
669,340,5,4,5
669,341,3,3,4
669,342,4,5,5
669,343,3,4,5
669,344,4,4,5
669,345,1,2,3
669,346,1,3,3
669,347,3,4,5
669,348,4,3,5
669,349,2,4,4
669,350,5,5,5
669,351,5,5,5
669,352,5,4,5
669,353,5,5,5
670,307,5,4,5
670,308,4,3,5
670,309,3,3,4
670,310,4,5,5
670,311,5,5,5
670,312,2,4,5
670,313,2,4,4
670,314,2,2,2
670,315,5,5,5
670,316,2,2,3
670,317,2,4,4
670,318,2,2,3
670,319,5,5,5
670,320,3,3,4
670,321,5,5,5
670,322,5,5,5
670,323,5,5,5
670,324,4,5,5
670,325,4,4,5
670,326,3,4,4
670,327,3,3,3
670,328,5,5,5
670,329,4,3,4
670,330,5,3,5
670,331,5,5,5
670,332,3,4,5
670,333,3,4,5
670,334,5,5,5
670,335,5,5,5
670,336,4,4,5
670,337,4,2,4
670,338,4,1,4
670,339,5,3,5
670,340,4,1,4
670,341,3,3,4
670,342,3,3,4
670,343,3,4,5
670,344,2,4,5
670,345,2,2,3
670,346,1,5,5
670,347,2,3,4
670,348,3,4,5
670,349,5,4,5
670,350,3,4,5
670,351,4,2,5
670,352,2,3,4
670,353,5,3,5
670,354,5,5,5
671,306,0,5,5
671,307,0,5,5
671,308,2,2,2
671,309,3,3,5
671,310,3,2,3
671,311,2,1,2
671,312,2,2,2
671,313,2,2,3
671,314,2,2,3
671,315,4,5,5
671,316,2,2,3
671,317,2,3,4
671,318,2,3,4
671,319,4,5,5
671,320,4,4,5
671,321,5,4,5
671,322,5,4,5
671,323,5,5,5
671,324,5,4,5
671,325,3,4,4
671,326,3,5,5
671,327,3,3,3
671,328,3,3,4
671,329,2,2,2
671,330,1,2,2
671,331,2,3,3
671,332,2,3,3
671,333,3,4,5
671,334,5,5,5
671,335,4,5,5
671,336,4,4,5
671,337,5,5,5
671,338,5,4,5
671,339,4,5,5
671,340,3,4,5
671,341,4,4,4
671,342,4,2,4
671,343,3,2,3
671,344,4,3,5
671,345,2,2,2
671,346,1,2,2
671,347,5,5,5
671,348,5,3,5
671,349,5,5,5
671,350,4,5,5
671,351,5,5,5
671,352,4,4,5
671,353,5,5,5
671,354,2,4,5
672,308,3,4,4
672,309,4,3,4
672,310,2,2,3
672,311,2,2,3
672,312,2,2,2
672,313,2,2,3
672,314,2,2,2
672,315,3,3,4
672,316,1,2,3
672,317,4,2,4
672,318,2,2,3
672,319,4,4,5
672,320,4,2,4
672,321,4,3,5
672,322,5,5,5
672,323,3,5,5
672,324,3,4,4
672,325,3,4,4
672,326,2,4,4
672,327,2,4,4
672,328,3,4,4
672,329,3,4,4
672,330,2,3,3
672,331,2,2,3
672,332,3,4,5
672,333,4,4,5
672,334,4,4,5
672,335,4,4,5
672,336,2,3,4
672,337,5,5,5
672,338,3,5,5
672,339,3,5,5
672,340,1,4,4
672,341,1,3,3
672,342,3,4,5
672,343,3,2,3
672,344,2,1,2
672,345,4,3,5
672,346,2,3,3
672,347,3,4,5
672,348,4,3,5
672,349,5,3,5
672,350,5,5,5
672,351,3,3,4
672,352,3,2,4
672,353,5,4,5
672,354,4,4,5
672,355,2,3,3
673,312,3,4,5
673,314,4,2,4
673,315,3,4,4
673,316,5,4,5
673,317,3,5,5
673,318,4,5,5
673,319,4,3,5
673,320,4,4,5
673,321,4,4,5
673,322,4,3,4
673,323,4,3,4
673,324,4,4,5
673,325,2,2,3
673,326,4,4,5
673,327,4,3,4
673,328,3,4,4
673,329,2,3,3
673,330,2,3,3
673,331,3,5,5
673,332,3,4,5
673,333,4,4,5
673,334,2,4,4
673,335,3,5,5
673,336,2,3,4
673,337,3,5,5
673,338,2,4,5
673,339,2,3,3
673,340,1,4,4
673,341,2,3,3
673,342,2,2,3
673,343,2,2,3
673,344,3,2,3
673,345,2,2,3
673,346,3,2,3
673,347,3,4,5
673,348,4,5,5
673,349,5,5,5
673,350,3,4,5
673,351,3,3,4
673,352,2,2,3
673,353,3,2,4
673,354,1,3,3
673,355,3,3,4
673,356,3,1,3
674,316,4,4,5
674,317,5,3,5
674,318,5,5,5
674,319,5,2,5
674,320,4,3,4
674,321,3,3,5
674,322,2,2,2
674,323,3,2,3
674,324,4,4,5
674,325,4,4,5
674,326,3,4,5
674,327,4,4,5
674,328,3,4,4
674,329,3,4,4
674,330,4,5,5
674,331,5,5,5
674,332,5,5,5
674,333,5,3,5
674,334,2,4,4
674,335,4,5,5
674,336,4,5,5
674,337,5,4,5
674,338,3,3,4
674,339,3,5,5
674,340,3,3,5
674,341,2,2,3
674,342,3,3,4
674,343,2,2,3
674,344,2,5,5
674,345,2,4,5
674,346,2,3,3
674,347,4,3,4
674,348,4,5,5
674,349,3,3,4
674,350,3,2,4
674,351,3,3,5
674,352,3,3,4
674,353,4,3,4
674,354,5,1,5
674,355,4,1,4
674,356,3,3,4
674,357,3,1,3
675,317,3,5,5
675,318,5,2,5
675,319,5,3,5
675,320,5,4,5
675,321,1,2,3
675,322,4,2,4
675,323,3,2,3
675,324,5,5,5
675,325,4,3,4
675,326,2,4,4
675,327,3,3,3
675,328,4,5,5
675,329,3,4,4
675,330,3,5,5
675,331,3,5,5
675,332,5,5,5
675,333,5,5,5
675,334,4,2,5
675,335,3,2,4
675,336,5,5,5
675,337,5,5,5
675,338,3,2,4
675,339,3,3,4
675,340,4,4,5
675,341,3,3,4
675,342,3,2,4
675,343,3,3,4
675,344,3,5,5
675,345,4,5,5
675,346,5,5,5
675,347,5,5,5
675,348,5,5,5
675,349,3,4,5
675,350,3,4,5
675,351,1,2,3
675,352,2,3,4
675,353,4,5,5
675,354,5,2,5
675,355,5,1,5
675,356,5,2,5
675,357,5,5,5
675,358,1,0,1
676,317,4,5,5
676,318,4,5,5
676,319,5,3,5
676,320,4,5,5
676,321,5,5,5
676,322,4,5,5
676,323,4,5,5
676,324,3,3,4
676,325,3,3,4
676,326,3,4,4
676,327,4,5,5
676,328,2,4,4
676,329,3,5,5
676,330,3,4,4
676,331,2,4,4
676,332,5,5,5
676,333,4,3,4
676,334,2,3,3
676,335,3,2,4
676,336,5,4,5
676,337,4,5,5
676,338,3,5,5
676,339,2,3,4
676,340,4,2,4
676,341,5,4,5
676,342,5,5,5
676,343,5,4,5
676,344,5,5,5
676,345,5,5,5
676,346,5,5,5
676,347,3,5,5
676,348,3,4,5
676,349,3,5,5
676,350,2,4,4
676,351,2,3,4
676,352,3,4,4
676,353,3,4,5
676,354,4,1,5
676,355,5,1,5
676,356,5,2,5
676,357,5,5,5
676,358,5,5,5
676,359,1,1,1
677,317,4,3,5
677,318,5,4,5
677,319,4,4,5
677,320,4,5,5
677,321,3,4,5
677,322,1,4,4
677,323,2,3,4
677,324,2,4,4
677,325,2,5,5
677,326,2,4,4
677,327,2,4,4
677,328,2,5,5
677,329,2,5,5
677,330,3,5,5
677,331,2,4,4
677,332,4,4,5
677,333,5,5,5
677,334,4,3,5
677,335,4,5,5
677,336,3,3,5
677,337,4,2,4
677,338,2,5,5
677,339,5,5,5
677,340,3,1,3
677,341,5,5,5
677,342,5,4,5
677,343,5,3,5
677,344,4,5,5
677,345,5,4,5
677,346,5,5,5
677,347,3,5,5
677,348,2,5,5
677,349,3,4,5
677,350,2,3,3
677,351,3,2,3
677,352,5,4,5
677,353,5,2,5
677,354,5,1,5
677,355,4,3,5
677,356,5,5,5
677,357,5,5,5
677,358,5,5,5
677,359,5,5,5
678,318,4,5,5
678,319,4,5,5
678,320,4,5,5
678,321,3,5,5
678,322,3,3,4
678,323,3,3,5
678,324,4,5,5
678,325,2,4,4
678,326,3,2,3
678,327,1,3,3
678,328,1,4,4
678,329,2,4,4
678,330,2,4,5
678,331,3,3,5
678,332,1,4,4
678,333,5,5,5
678,334,5,5,5
678,335,5,5,5
678,336,4,5,5
678,337,5,3,5
678,338,4,4,5
678,339,3,5,5
678,340,2,3,3
678,341,3,2,4
678,342,5,4,5
678,343,4,4,5
678,344,5,4,5
678,345,5,5,5
678,346,5,4,5
678,347,3,5,5
678,348,4,3,5
678,349,5,4,5
678,350,2,2,3
678,351,2,2,3
678,352,5,5,5
678,353,5,3,5
678,354,5,4,5
678,355,4,3,5
678,356,5,4,5
678,357,5,5,5
678,358,5,5,5
678,359,5,4,5
678,360,4,4,5
678,361,1,0,1
679,319,5,5,5
679,320,5,5,5
679,321,2,4,4
679,322,5,3,5
679,323,3,2,3
679,324,3,5,5
679,325,1,2,2
679,326,3,2,4
679,327,1,5,5
679,328,2,3,4
679,329,1,4,4
679,330,3,4,5
679,331,3,5,5
679,332,2,5,5
679,333,5,5,5
679,334,5,5,5
679,335,5,5,5
679,336,3,3,4
679,337,5,3,5
679,338,2,2,3
679,339,3,5,5
679,340,2,3,4
679,341,3,4,5
679,342,5,4,5
679,343,4,2,4
679,344,4,3,5
679,345,5,4,5
679,346,3,3,4
679,347,2,3,4
679,348,3,4,5
679,349,2,5,5
679,350,3,5,5
679,351,2,2,3
679,352,3,3,4
679,353,4,3,5
679,354,5,2,5
679,355,5,4,5
679,356,4,4,5
679,357,5,5,5
679,358,5,4,5
679,359,4,4,5
679,360,5,3,5
679,361,2,3,4
679,362,3,2,3
680,319,5,5,5
680,320,5,5,5
680,321,3,5,5
680,322,2,3,4
680,323,2,2,3
680,324,1,3,3
680,325,1,2,2
680,326,5,4,5
680,327,4,5,5
680,328,5,4,5
680,329,4,2,4
680,330,4,1,4
680,331,4,3,5
680,332,4,3,5
680,333,5,5,5
680,334,5,5,5
680,335,4,4,5
680,336,5,3,5
680,337,5,2,5
680,338,5,3,5
680,339,3,5,5
680,340,5,5,5
680,341,5,5,5
680,342,4,1,4
680,343,3,2,4
680,344,2,1,3
680,345,5,5,5
680,346,3,3,4
680,347,2,2,3
680,348,3,2,3
680,349,3,2,3
680,350,3,2,4
680,351,2,2,3
680,352,1,2,3
680,353,2,2,2
680,354,2,0,2
680,355,2,5,5
680,356,3,2,4
680,357,5,4,5
680,358,3,3,4
680,359,5,2,5
680,360,5,1,5
680,361,3,4,5
680,362,1,3,3
681,319,1,4,4
681,320,3,4,4
681,321,3,4,5
681,322,1,2,3
681,323,1,2,2
681,324,3,4,5
681,325,1,2,2
681,326,2,4,5
681,327,2,3,4
681,328,4,2,5
681,329,4,4,5
681,330,4,2,5
681,331,3,4,4
681,332,3,4,5
681,333,3,3,5
681,334,5,5,5
681,335,4,3,5
681,336,4,4,5
681,337,4,1,4
681,338,3,3,4
681,339,2,4,5
681,340,3,5,5
681,341,4,5,5
681,342,3,1,3
681,343,4,3,5
681,344,3,4,5
681,345,4,3,5
681,346,2,2,3
681,347,3,3,4
681,348,3,4,5
681,349,5,2,5
681,350,2,1,2
681,351,2,2,3
681,352,2,1,2
681,353,4,2,4
681,354,1,1,1
681,355,1,5,5
681,356,2,4,5
681,357,2,2,3
681,358,2,2,3
681,359,2,1,2
681,360,2,3,3
681,361,2,2,3
681,362,5,5,5
681,363,2,4,5
682,319,5,5,5
682,320,5,5,5
682,321,5,5,5
682,322,3,3,4
682,323,2,3,4
682,324,2,2,3
682,325,2,2,2
682,326,3,5,5
682,327,2,4,4
682,328,3,1,3
682,329,4,4,5
682,330,5,4,5
682,331,5,5,5
682,332,4,5,5
682,333,5,3,5
682,334,5,4,5
682,335,5,4,5
682,336,4,2,4
682,337,2,3,4
682,338,5,3,5
682,339,3,2,3
682,340,4,2,4
682,341,5,3,5
682,342,4,4,5
682,343,4,3,5
682,344,4,3,5
682,345,5,3,5
682,346,3,2,3
682,347,3,3,4
682,348,3,5,5
682,349,3,2,3
682,350,1,1,2
682,351,3,3,4
682,352,3,1,3
682,353,2,1,2
682,354,1,1,1
682,355,2,1,2
682,356,1,3,3
682,357,1,1,1
682,358,1,1,1
682,359,1,1,2
682,360,2,1,2
682,361,2,2,3
682,362,3,4,5
682,363,5,5,5
682,364,1,4,4
683,319,5,5,5
683,320,2,5,5
683,321,5,5,5
683,322,2,4,4
683,323,5,5,5
683,324,3,4,5
683,325,1,3,3
683,326,2,4,5
683,327,3,2,4
683,328,2,3,4
683,329,2,2,3
683,330,4,3,5
683,331,5,4,5
683,332,5,4,5
683,333,5,5,5
683,334,3,4,5
683,335,4,1,4
683,336,5,5,5
683,337,5,2,5
683,338,5,1,5
683,339,2,2,3
683,340,2,2,3
683,341,2,2,3
683,342,3,5,5
683,343,2,3,3
683,344,3,3,4
683,345,5,2,5
683,346,3,1,3
683,347,4,3,4
683,348,2,2,3
683,349,4,1,4
683,350,3,1,3
683,351,4,5,5
683,352,2,1,2
683,353,4,5,5
683,354,2,2,3
683,355,1,2,2
683,356,1,1,2
683,357,1,1,1
683,358,1,4,4
683,359,1,2,3
683,360,1,3,4
683,361,3,2,4
683,362,2,1,3
683,363,5,5,5
683,364,1,4,4
684,320,5,5,5
684,321,4,3,5
684,322,1,2,2
684,323,2,1,2
684,324,1,4,4
684,325,2,3,3
684,326,3,3,5
684,327,1,2,2
684,328,4,5,5
684,329,5,5,5
684,330,5,3,5
684,331,5,4,5
684,332,5,3,5
684,333,5,1,5
684,334,3,2,4
684,335,3,2,3
684,336,5,1,5
684,337,3,1,3
684,338,5,2,5
684,339,2,3,3
684,340,2,3,4
684,341,2,1,2
684,342,3,4,5
684,343,2,2,3
684,344,3,1,4
684,345,3,3,4
684,346,2,2,3
684,347,5,1,5
684,348,2,1,3
684,349,5,1,5
684,350,1,1,2
684,351,4,4,5
684,352,3,2,3
684,353,2,1,2
684,354,1,2,2
684,355,2,2,2
684,356,3,3,4
684,357,0,3,3
684,358,1,3,4
684,359,1,1,2
684,360,2,2,3
684,361,1,4,4
684,362,1,2,3
684,363,3,1,3
684,364,3,5,5
684,365,1,1,2
685,319,0,5,5
685,320,5,5,5
685,321,1,2,2
685,322,3,4,5
685,323,5,1,5
685,324,2,2,3
685,325,2,2,2
685,326,1,2,2
685,327,1,3,3
685,328,3,4,5
685,329,5,5,5
685,330,5,4,5
685,331,2,2,3
685,332,4,1,4
685,333,5,4,5
685,334,3,3,5
685,335,2,2,3
685,336,3,1,3
685,337,4,1,4
685,338,2,2,3
685,339,2,4,5
685,340,5,5,5
685,341,3,4,5
685,342,3,3,4
685,343,3,3,4
685,344,2,2,3
685,345,3,3,3
685,346,2,3,4
685,347,2,1,2
685,348,3,3,4
685,349,3,3,4
685,350,2,2,3
685,351,2,1,3
685,352,2,1,2
685,353,2,1,2
685,354,1,2,2
685,355,2,2,2
685,356,1,4,4
685,357,2,5,5
685,358,2,4,4
685,359,1,2,2
685,360,5,5,5
685,361,4,2,5
685,362,4,5,5
685,363,2,4,4
685,364,2,3,4
685,365,3,5,5
685,366,1,2,2
686,320,5,5,5
686,321,1,5,5
686,322,5,3,5
686,323,5,5,5
686,324,1,2,2
686,325,1,2,2
686,326,1,1,1
686,327,2,5,5
686,328,5,5,5
686,329,2,5,5
686,330,3,3,4
686,331,2,3,3
686,332,3,3,4
686,333,1,2,2
686,334,4,2,5
686,335,4,2,4
686,336,1,1,2
686,337,3,1,3
686,338,2,2,3
686,339,3,3,4
686,340,5,5,5
686,341,5,3,5
686,342,4,3,5
686,343,5,4,5
686,344,2,3,3
686,345,2,3,3
686,346,2,3,3
686,347,2,1,2
686,348,5,3,5
686,349,2,1,2
686,350,2,1,2
686,351,2,4,4
686,352,1,1,2
686,353,2,1,2
686,354,2,4,5
686,355,1,2,2
686,356,1,3,4
686,357,1,3,3
686,358,2,3,4
686,359,3,4,5
686,360,2,5,5
686,361,1,3,3
686,362,1,3,3
686,363,2,3,3
686,364,2,4,5
686,365,2,5,5
686,366,2,2,3
687,320,3,5,5
687,321,1,4,4
687,322,4,3,5
687,323,4,3,4
687,324,1,1,1
687,325,0,3,3
687,326,1,1,2
687,327,1,2,2
687,328,2,3,4
687,329,4,2,4
687,330,1,2,2
687,331,3,4,4
687,332,1,2,2
687,333,2,2,2
687,334,3,3,4
687,335,1,3,3
687,336,2,1,2
687,337,2,1,3
687,338,2,1,2
687,339,4,3,4
687,340,4,3,5
687,341,5,4,5
687,342,2,2,3
687,343,4,4,4
687,344,2,4,4
687,345,2,3,3
687,346,2,1,2
687,347,2,2,3
687,348,3,4,4
687,349,3,3,4
687,350,2,1,2
687,351,3,2,4
687,352,2,2,3
687,353,1,2,3
687,354,1,2,3
687,355,0,1,1
687,356,1,2,2
687,357,2,5,5
687,358,1,2,2
687,359,1,2,2
687,360,2,4,5
687,361,1,4,4
687,362,3,4,5
687,363,1,1,1
687,364,2,3,3
687,365,1,3,3
687,366,3,2,4
687,367,2,0,2
688,319,1,1,2
688,320,3,1,3
688,321,2,3,4
688,322,1,2,2
688,323,5,4,5
688,324,2,2,3
688,325,2,1,2
688,326,1,2,2
688,327,1,2,2
688,328,1,2,2
688,329,2,2,2
688,330,1,1,2
688,331,4,2,4
688,332,2,1,2
688,333,2,3,3
688,334,2,3,3
688,335,1,2,2
688,336,5,2,5
688,337,5,4,5
688,338,3,3,4
688,339,2,4,4
688,340,3,2,3
688,341,3,2,4
688,342,3,3,4
688,343,3,4,4
688,344,5,3,5
688,345,2,4,4
688,346,1,1,2
688,347,2,2,2
688,348,2,1,2
688,349,1,2,2
688,350,5,2,5
688,351,2,2,2
688,352,4,1,4
688,353,1,1,1
688,354,1,1,1
688,355,1,0,1
688,356,3,4,5
688,357,5,5,5
688,358,2,5,5
688,359,1,3,3
688,360,1,2,2
688,361,1,1,1
688,362,1,2,2
688,363,2,3,3
688,364,2,2,2
688,365,2,3,3
688,366,3,5,5
688,367,2,2,2
689,320,2,5,5
689,321,2,5,5
689,322,2,3,3
689,323,3,3,3
689,324,5,3,5
689,325,5,1,5
689,326,2,3,4
689,327,3,1,3
689,328,1,2,2
689,329,1,3,3
689,330,1,2,2
689,331,1,1,2
689,332,3,3,4
689,333,4,4,5
689,334,4,3,5
689,335,5,4,5
689,336,2,2,3
689,337,2,5,5
689,338,2,3,4
689,339,2,2,3
689,340,2,3,3
689,341,2,2,2
689,342,5,4,5
689,343,4,5,5
689,344,4,4,4
689,345,3,3,4
689,346,2,2,2
689,347,1,2,2
689,348,2,1,2
689,349,2,2,2
689,350,3,2,3
689,351,2,2,3
689,352,3,2,3
689,353,1,2,3
689,354,4,5,5
689,355,5,3,5
689,356,3,4,5
689,357,2,3,4
689,358,1,2,2
689,359,1,3,3
689,360,1,2,2
689,361,2,2,2
689,362,0,2,2
689,363,2,2,2
689,364,2,1,3
689,365,2,1,3
689,366,4,5,5
689,367,5,3,5
689,368,2,3,4
690,320,1,5,5
690,321,3,5,5
690,322,2,2,3
690,323,5,3,5
690,324,3,3,4
690,325,5,3,5
690,326,5,3,5
690,327,2,1,2
690,328,2,1,2
690,329,2,2,3
690,330,2,2,3
690,331,1,2,2
690,332,4,2,5
690,333,4,3,5
690,334,3,4,4
690,335,4,4,5
690,336,5,4,5
690,337,3,5,5
690,338,3,5,5
690,339,2,3,3
690,340,4,3,4
690,341,3,3,4
690,342,5,3,5
690,343,5,5,5
690,344,3,3,4
690,345,5,2,5
690,346,4,4,5
690,347,1,5,5
690,348,3,2,3
690,349,2,2,3
690,350,4,3,5
690,351,2,2,3
690,352,3,1,3
690,353,3,1,4
690,354,5,2,5
690,355,3,3,5
690,356,2,2,3
690,357,1,2,2
690,358,2,3,3
690,359,2,2,3
690,360,2,2,2
690,361,1,3,3
690,362,2,2,2
690,363,2,5,5
690,364,2,5,5
690,365,2,2,3
690,366,2,1,2
690,367,4,5,5
690,368,5,5,5
690,369,2,2,2
691,320,5,5,5
691,321,5,5,5
691,322,2,3,3
691,323,1,2,3
691,324,2,2,3
691,325,3,2,3
691,326,3,3,4
691,327,2,2,2
691,328,1,1,2
691,329,1,1,2
691,330,2,2,3
691,331,2,2,3
691,332,4,2,5
691,333,2,4,5
691,334,2,2,3
691,335,4,3,5
691,336,4,3,5
691,337,3,5,5
691,338,2,3,4
691,339,1,3,3
691,340,4,3,4
691,341,2,3,3
691,342,2,3,4
691,343,5,5,5
691,344,3,4,5
691,345,2,1,3
691,346,3,3,4
691,347,2,5,5
691,348,2,1,2
691,349,3,2,3
691,350,5,5,5
691,351,2,3,3
691,352,4,2,4
691,353,4,2,5
691,354,5,5,5
691,355,3,2,4
691,356,3,1,3
691,357,1,2,2
691,358,2,3,3
691,359,3,2,4
691,360,1,1,2
691,361,3,1,3
691,362,4,5,5
691,363,3,5,5
691,364,3,5,5
691,365,3,2,4
691,366,2,1,2
691,367,2,2,2
691,368,2,2,3
691,369,2,2,3
691,370,1,3,4
692,319,2,2,3
692,320,5,5,5
692,321,5,4,5
692,322,3,1,3
692,323,3,3,4
692,324,2,3,3
692,325,3,2,3
692,326,4,2,4
692,327,2,2,3
692,328,1,1,2
692,329,3,1,3
692,330,2,2,3
692,331,2,3,3
692,332,5,5,5
692,333,2,5,5
692,334,3,5,5
692,335,2,3,3
692,336,5,3,5
692,337,2,3,3
692,338,2,2,3
692,339,1,2,2
692,340,2,1,3
692,341,2,2,3
692,342,4,3,5
692,343,4,5,5
692,344,4,5,5
692,345,3,4,5
692,346,2,3,3
692,347,2,3,4
692,348,1,1,1
692,349,3,2,3
692,350,4,3,5
692,351,3,2,4
692,352,1,2,2
692,353,1,1,2
692,354,5,1,5
692,355,3,1,3
692,356,3,2,4
692,357,2,2,3
692,358,4,5,5
692,359,2,2,3
692,360,2,1,2
692,361,3,3,4
692,362,5,4,5
692,363,4,4,4
692,364,3,4,5
692,365,4,2,4
692,366,5,3,5
692,367,4,2,4
692,368,1,1,2
692,369,2,2,3
692,370,2,3,3
693,319,1,5,5
693,320,5,5,5
693,321,5,4,5
693,322,4,3,5
693,323,5,5,5
693,324,3,4,5
693,325,3,3,4
693,326,2,1,2
693,327,2,2,2
693,328,2,2,3
693,329,4,2,4
693,330,2,2,2
693,331,1,4,4
693,332,3,3,3
693,333,2,3,3
693,334,4,5,5
693,335,4,4,5
693,336,3,4,5
693,337,2,1,3
693,338,2,2,2
693,339,1,2,2
693,340,2,3,3
693,341,2,3,4
693,342,3,5,5
693,343,4,5,5
693,344,4,4,5
693,345,4,4,5
693,346,3,2,3
693,347,3,3,4
693,348,2,5,5
693,349,2,5,5
693,350,1,3,3
693,351,1,2,2
693,352,1,1,1
693,353,4,3,5
693,354,1,2,2
693,355,1,1,1
693,356,2,1,2
693,357,1,2,2
693,358,3,3,4
693,359,1,2,2
693,360,2,1,2
693,361,3,3,3
693,362,5,5,5
693,363,5,5,5
693,364,5,4,5
693,365,3,2,4
693,366,3,2,4
693,367,2,1,2
693,368,2,4,4
693,369,2,1,2
693,370,1,1,2
693,371,3,3,5
694,319,3,1,3
694,320,4,5,5
694,321,2,3,3
694,322,5,5,5
694,323,5,4,5
694,324,4,3,4
694,325,3,2,4
694,326,5,2,5
694,327,1,2,3
694,328,2,5,5
694,329,3,3,4
694,330,3,1,3
694,331,3,2,4
694,332,5,3,5
694,333,5,3,5
694,334,3,4,5
694,335,4,4,5
694,336,3,4,5
694,337,3,2,3
694,338,4,1,4
694,339,1,2,2
694,340,2,3,4
694,341,2,3,4
694,342,4,3,5
694,343,5,5,5
694,344,5,4,5
694,345,4,4,5
694,346,3,4,5
694,347,4,3,5
694,348,2,5,5
694,349,1,5,5
694,350,3,4,5
694,351,1,2,2
694,352,1,1,1
694,353,1,1,2
694,354,2,1,2
694,355,2,2,3
694,356,2,1,2
694,357,2,3,3
694,358,2,3,3
694,359,4,2,4
694,360,3,2,3
694,361,3,3,4
694,362,4,4,4
694,363,5,5,5
694,364,5,5,5
694,365,3,4,5
694,366,4,4,5
694,367,1,1,2
694,368,2,3,3
694,369,2,1,2
694,370,3,1,3
694,371,2,4,4
694,372,1,0,1
695,319,5,5,5
